defcount,State,ERcount,Schcount,Curcount,DTI,income,shortcount,longcount,Period,ER_rate,Def_rate,termRatio
29,TX,73,5,1897,14.47007575757575,75345.54702020202,271,125,2011-07-01,0.03642714570858283,0.014471057884231538,0.4612546125461255
3,WV,7,1,132,14.702272727272724,59870.27272727273,14,8,2011-07-01,0.04895104895104895,0.02097902097902098,0.5714285714285714
14,GA,39,6,954,14.14364999999999,74073.6384,127,73,2011-07-01,0.0384995064165844,0.013820335636722606,0.5748031496062992
9,MA,37,2,980,12.320879120879116,78507.92274725274,121,61,2011-07-01,0.03599221789883268,0.008754863813229572,0.5041322314049587
2,KS,8,2,175,12.894423076923077,59012.403846153844,33,19,2011-07-01,0.0427807486631016,0.0106951871657754,0.5757575757575758
7,CO,18,4,547,14.024684684684688,66076.22774774775,84,27,2011-07-01,0.03125,0.012152777777777778,0.32142857142857145
29,FL,61,10,2008,14.123076923076923,64783.62045248869,305,137,2011-07-01,0.028937381404174574,0.013757115749525617,0.4491803278688525
1,UT,7,3,157,13.700999999999999,69197.6,24,6,2011-07-01,0.041666666666666664,0.005952380952380952,0.25
4,AZ,29,4,716,13.227346938775511,66796.66367346939,87,60,2011-10-01,0.03851261620185923,0.005312084993359893,0.6896551724137931
3,SC,7,4,387,14.848181818181818,62735.07575757576,41,25,2011-10-01,0.017456359102244388,0.007481296758104738,0.6097560975609756
4,LA,11,1,373,15.980606060606064,63453.52484848485,47,19,2011-10-01,0.028277634961439587,0.010282776349614395,0.40425531914893614
10,MN,14,5,493,14.17466019417476,59548.84106796116,74,29,2011-10-01,0.02681992337164751,0.019157088122605363,0.3918918918918919
11,NJ,28,9,1561,13.260531561461793,72292.10086378737,194,107,2011-10-01,0.01740211311373524,0.006836544437538844,0.5515463917525774
5,OR,8,3,365,15.81932432432433,58415.43243243243,48,26,2011-10-01,0.02099737532808399,0.013123359580052493,0.5416666666666666
10,VA,38,8,1124,14.50754464285715,77403.08620535715,120,104,2011-10-01,0.03220338983050847,0.00847457627118644,0.8666666666666667
1,RI,7,3,162,12.566176470588239,67245.9705882353,26,8,2011-10-01,0.04046242774566474,0.005780346820809248,0.3076923076923077
3,KY,7,2,291,15.522758620689656,65266.84482758621,33,25,2011-10-01,0.0231023102310231,0.009900990099009901,0.7575757575757576
6,MI,28,4,606,13.983039215686274,63851.71568627451,75,27,2011-10-01,0.043478260869565216,0.009316770186335404,0.36
10,NV,13,1,400,14.186333333333328,70866.04,55,35,2011-10-01,0.030660377358490566,0.02358490566037736,0.6363636363636364
4,WI,16,2,392,15.282857142857143,61059.25274725275,50,41,2011-10-01,0.03864734299516908,0.00966183574879227,0.82
67,CA,160,44,5827,13.571036533559907,71295.98853865759,816,361,2011-10-01,0.026238110856018366,0.01098720892095769,0.4424019607843137
9,CT,27,7,645,13.755639097744355,80308.4264661654,77,56,2011-10-01,0.03924418604651163,0.01308139534883721,0.7272727272727273
13,MD,27,6,861,14.189411764705882,78182.90431372549,98,55,2011-10-01,0.029768467475192944,0.014332965821389196,0.5612244897959183
7,MO,14,3,589,15.075630252100853,61412.587226890755,84,35,2011-10-01,0.022838499184339316,0.011419249592169658,0.4166666666666667
10,IL,41,10,1322,14.394496124031015,66521.1327131783,174,84,2011-10-01,0.02964569775849602,0.0072306579898770785,0.4827586206896552
10,WA,24,3,674,14.384382716049386,64023.99135802469,106,56,2011-10-01,0.03375527426160337,0.014064697609001406,0.5283018867924528
2,AL,10,1,387,16.00675675675676,71313.67324324325,41,33,2011-10-01,0.025,0.005,0.8048780487804879
13,OH,32,11,1062,15.062476635514011,62495.61065420561,130,84,2011-10-01,0.028622540250447227,0.011627906976744186,0.6461538461538462
16,PA,37,3,1292,15.333991416309022,64292.113304721024,142,91,2011-10-01,0.02744807121661721,0.011869436201780416,0.6408450704225352
26,NY,90,15,3174,12.644646302250809,73264.47836012863,429,193,2011-10-01,0.02723146747352496,0.007866868381240545,0.44988344988344986
16,TX,61,14,2273,14.88394004282655,75296.93312633832,327,140,2011-10-01,0.025803722504230117,0.00676818950930626,0.42813455657492355
14,GA,36,10,1112,14.612293577981651,65644.59665137615,147,71,2011-10-01,0.030716723549488054,0.011945392491467578,0.48299319727891155
16,MA,30,10,1092,13.756904761904758,81285.17273809524,108,60,2011-10-01,0.02613240418118467,0.013937282229965157,0.5555555555555556
1,KS,7,1,222,13.846428571428573,59349.458571428564,37,19,2011-10-01,0.030303030303030304,0.004329004329004329,0.5135135135135135
7,CO,17,5,635,14.61239316239316,70241.4188034188,70,47,2011-10-01,0.025602409638554216,0.010542168674698794,0.6714285714285714
41,FL,66,13,2395,14.358481262327404,65818.53627218935,351,156,2011-10-01,0.026242544731610338,0.016302186878727636,0.4444444444444444
3,AR,6,2,204,15.497674418604651,55122.42558139534,31,12,2011-10-01,0.027906976744186046,0.013953488372093023,0.3870967741935484
3,UT,5,1,203,14.516181818181815,69973.83418181818,34,21,2011-10-01,0.02358490566037736,0.014150943396226415,0.6176470588235294
12,AZ,36,7,840,14.775195530726252,57262.3594972067,150,29,2012-01-01,0.04022346368715084,0.013407821229050279,0.19333333333333333
6,SC,11,2,449,15.673086419753092,68605.25160493827,66,15,2012-01-01,0.023504273504273504,0.01282051282051282,0.22727272727272727
5,LA,16,4,447,15.797676767676764,65866.0004040404,74,25,2012-01-01,0.03389830508474576,0.01059322033898305,0.33783783783783783
6,MN,27,4,569,15.800000000000002,59720.19469026549,92,21,2012-01-01,0.04455445544554455,0.009900990099009901,0.22826086956521738
16,NJ,76,18,1768,14.31091482649842,76827.7509148265,256,61,2012-01-01,0.04046858359957402,0.008519701810436636,0.23828125
6,OR,12,3,445,14.978613861386139,56729.77297029703,87,14,2012-01-01,0.02575107296137339,0.012875536480686695,0.16091954022988506
15,VA,72,7,1278,13.873790322580644,71162.41451612904,185,63,2012-01-01,0.052478134110787174,0.010932944606413994,0.34054054054054056
2,RI,8,4,174,15.755384615384617,76292.30769230769,16,10,2012-01-01,0.0425531914893617,0.010638297872340425,0.625
7,KY,9,3,334,14.730967741935489,63220.925,47,15,2012-01-01,0.025495750708215296,0.019830028328611898,0.3191489361702128
1,NH,10,4,168,15.24918918918919,57726.21621621621,31,6,2012-01-01,0.0546448087431694,0.00546448087431694,0.1935483870967742
13,MI,23,6,780,15.38296296296296,62733.32708333334,176,40,2012-01-01,0.027980535279805353,0.015815085158150853,0.22727272727272727
10,NV,18,6,475,14.507706422018348,67546.02788990826,87,22,2012-01-01,0.03536345776031434,0.019646365422396856,0.25287356321839083
7,WI,31,1,440,15.58333333333333,67045.8275862069,60,27,2012-01-01,0.06471816283924843,0.014613778705636743,0.45
94,CA,257,66,6917,13.801081619110823,70147.58144658261,1290,217,2012-01-01,0.03504226888464685,0.012817016634851377,0.1682170542635659
20,MD,39,5,973,14.334715909090903,77698.0890909091,137,39,2012-01-01,0.037608486017357765,0.019286403085824494,0.2846715328467153
1,DE,6,1,113,17.278499999999998,71067.5,17,3,2012-01-01,0.049586776859504134,0.008264462809917356,0.17647058823529413
11,MO,27,6,666,14.543884297520666,64226.29925619835,90,31,2012-01-01,0.038028169014084505,0.015492957746478873,0.34444444444444444
15,IL,54,11,1553,14.10218649517685,72819.00681672026,253,58,2012-01-01,0.03306797305572566,0.009185548071034905,0.22924901185770752
11,WA,28,7,803,14.562342857142866,66840.33897142856,139,36,2012-01-01,0.03297997644287397,0.012956419316843345,0.2589928057553957
4,AL,27,4,445,15.153118279569895,67274.59806451613,68,25,2012-01-01,0.05625,0.008333333333333333,0.36764705882352944
15,OH,50,12,1186,15.720248756218897,61736.22676616915,147,54,2012-01-01,0.0395882818685669,0.011876484560570071,0.3673469387755102
3,NM,4,1,198,15.416521739130431,62697.434782608696,37,9,2012-01-01,0.019417475728155338,0.014563106796116505,0.24324324324324326
9,PA,49,18,1480,16.13125,62376.01977272727,199,65,2012-01-01,0.031491002570694086,0.005784061696658098,0.32663316582914576
27,NY,159,29,3779,13.81303658536586,71305.87953658536,663,157,2012-01-01,0.039809714571857786,0.006760140210315473,0.2368024132730015
24,TX,103,16,2720,14.976711864406777,69865.04144067797,492,98,2012-01-01,0.03597624869018512,0.008382815228781,0.1991869918699187
2,WV,5,3,176,16.14852941176471,60709.0,28,6,2012-01-01,0.026881720430107527,0.010752688172043012,0.21428571428571427
14,GA,56,5,1274,14.754092827004222,69513.70320675106,182,55,2012-01-01,0.04151223128243143,0.010378057820607857,0.3021978021978022
13,MA,51,17,1210,13.828994974874368,75038.89165829145,152,47,2012-01-01,0.039504260263361735,0.010069713400464756,0.3092105263157895
4,KS,10,2,279,16.56917808219178,58727.45369863014,58,15,2012-01-01,0.03389830508474576,0.013559322033898305,0.25862068965517243
8,CO,38,10,724,15.21655172413793,69449.84537931034,122,23,2012-01-01,0.04871794871794872,0.010256410256410256,0.1885245901639344
38,FL,110,21,2867,14.742433697347884,67476.16163806552,518,123,2012-01-01,0.036231884057971016,0.012516469038208168,0.23745173745173745
1,AK,2,1,92,14.427037037037039,77905.92592592593,22,5,2012-01-01,0.020833333333333332,0.010416666666666666,0.22727272727272727
5,OK,11,4,298,14.62322580645161,65559.03806451612,45,17,2012-01-01,0.03459119496855346,0.015723270440251572,0.37777777777777777
3,UT,10,1,241,14.793653846153843,71714.80750000001,40,12,2012-01-01,0.0392156862745098,0.011764705882352941,0.3
10,AZ,34,9,1017,14.454695652173912,63097.861217391306,193,37,2012-04-01,0.03177570093457944,0.009345794392523364,0.19170984455958548
4,SC,20,3,538,17.312844827586215,64718.57931034483,90,26,2012-04-01,0.035398230088495575,0.007079646017699115,0.28888888888888886
4,LA,20,2,562,15.001560283687938,70745.21914893617,111,30,2012-04-01,0.034013605442176874,0.006802721088435374,0.2702702702702703
4,MN,22,9,696,16.217037037037034,60900.77413580247,140,22,2012-04-01,0.030095759233926128,0.005471956224350205,0.15714285714285714
26,NJ,72,15,2076,15.17121140142517,73887.21627078384,330,91,2012-04-01,0.0328917313841937,0.01187756966651439,0.27575757575757576
1,DC,15,4,221,15.513947368421048,71093.07894736843,33,5,2012-04-01,0.06224066390041494,0.004149377593360996,0.15151515151515152
8,OR,25,4,525,14.731452991452995,62092.79128205128,93,24,2012-04-01,0.04448398576512456,0.014234875444839857,0.25806451612903225
10,VA,62,19,1540,15.638951841359784,72589.81019830029,279,74,2012-04-01,0.03801348865726548,0.0061312078479460455,0.26523297491039427
5,KY,20,7,383,15.629876543209877,65628.47407407408,65,16,2012-04-01,0.04819277108433735,0.012048192771084338,0.24615384615384617
4,NH,7,3,205,17.668823529411764,61062.8431372549,41,10,2012-04-01,0.0319634703196347,0.0182648401826484,0.24390243902439024
14,MI,36,9,938,15.121198156682029,65221.340368663594,176,41,2012-04-01,0.03610832497492478,0.014042126379137413,0.23295454545454544
10,NV,21,3,571,15.695076923076924,63959.234923076925,106,24,2012-04-01,0.03471074380165289,0.01652892561983471,0.22641509433962265
8,WI,22,4,525,16.014705882352946,54006.56302521008,100,19,2012-04-01,0.03935599284436494,0.014311270125223614,0.19
110,CA,283,73,8289,14.682524483133845,70936.85577257889,1557,281,2012-04-01,0.032324386065105654,0.012564249000571102,0.18047527296082208
11,CT,26,9,890,15.645161290322577,73556.66155913979,149,37,2012-04-01,0.027777777777777776,0.011752136752136752,0.2483221476510067
12,MD,36,14,1145,15.46158119658119,76627.22940170941,185,49,2012-04-01,0.029826014913007456,0.009942004971002486,0.2648648648648649
4,DE,5,3,135,16.856470588235293,64048.529411764706,26,8,2012-04-01,0.034013605442176874,0.027210884353741496,0.3076923076923077
13,MO,26,7,756,16.17426470588235,63216.934117647055,105,31,2012-04-01,0.032418952618453865,0.016209476309226933,0.29523809523809524
14,IL,62,7,1862,15.233673469387758,71678.45178571428,315,77,2012-04-01,0.031876606683804626,0.0071979434447300775,0.24444444444444444
14,WA,34,6,984,15.437829787234037,63240.28710638298,200,35,2012-04-01,0.03275529865125241,0.01348747591522158,0.175
1,AL,18,4,546,16.722580645161294,62570.43225806452,90,34,2012-04-01,0.03163444639718805,0.0017574692442882249,0.37777777777777777
17,OH,39,27,1398,16.091932203389813,70126.39355932204,226,69,2012-04-01,0.02633355840648211,0.011478730587440918,0.3053097345132743
4,NM,7,1,232,16.01739130434783,71505.30434782608,41,5,2012-04-01,0.028688524590163935,0.01639344262295082,0.12195121951219512
14,PA,55,29,1755,16.20506702412869,68752.14294906166,297,76,2012-04-01,0.029681597409606044,0.007555315704263357,0.2558922558922559
41,NY,160,43,4609,14.529199255121057,72691.76603351957,868,206,2012-04-01,0.032969297341850404,0.008448382443849165,0.23732718894009217
35,TX,111,41,3263,15.844904109589057,75295.21646575343,582,148,2012-04-01,0.03217391304347826,0.010144927536231883,0.2542955326460481
2,WV,11,1,209,16.009148936170217,63498.87234042553,38,9,2012-04-01,0.04932735426008968,0.008968609865470852,0.23684210526315788
18,GA,45,17,1525,15.357975830815715,70982.91734138974,256,75,2012-04-01,0.028037383177570093,0.011214953271028037,0.29296875
14,MA,40,21,1433,15.236476510067117,73666.9856375839,235,63,2012-04-01,0.026525198938992044,0.009283819628647215,0.2680851063829787
4,KS,14,4,346,16.237415730337077,56508.779775280906,68,21,2012-04-01,0.03804347826086957,0.010869565217391304,0.3088235294117647
13,CO,32,7,861,15.808095238095234,69098.20851851851,147,42,2012-04-01,0.03504928806133625,0.014238773274917854,0.2857142857142857
48,FL,117,40,3453,15.547117572692793,65998.48336283186,653,138,2012-04-01,0.03198469108802624,0.013121924548933843,0.2113323124042879
1,AR,7,3,328,16.593370786516846,63846.10573033708,71,18,2012-04-01,0.02064896755162242,0.0029498525073746312,0.2535211267605634
4,OK,18,3,349,16.73907894736842,60264.48894736842,58,18,2012-04-01,0.0481283422459893,0.0106951871657754,0.3103448275862069
4,UT,9,5,308,15.3355294117647,63006.284705882346,71,14,2012-04-01,0.027607361963190184,0.012269938650306749,0.19718309859154928
